dt,open,high,low,close,s1,s2,s3,SMMA,vix_d,aligned_long,aligned_short,close_above_smma,close_below_smma,consec_above,consec_below,armed_long,armed_short,armed_long_prev,armed_short_prev,long_entry_signal,short_entry_signal
2025-11-11 16:57:00-05:00,25554.6,25554.6,25550.4,25554.1,25558.838257567946,25559.029695004523,25558.437673417484,25555.739685918834,17.9,False,False,False,True,0,4,False,False,False,False,False,False
2025-11-11 16:58:00-05:00,25553.9,25554.4,25550.4,25552.6,25558.716462015294,25558.730432760956,25557.607270129192,25554.76812394589,17.9,False,False,False,True,0,5,False,False,False,False,False,False
2025-11-11 16:59:00-05:00,25550.6,25553.4,25548.7,25549.2,25558.537345520097,25558.34207254007,25556.677137089806,25553.337082630595,17.9,False,True,False,True,0,6,False,True,False,False,False,False
2025-11-11 17:05:00-05:00,25546.7,25548.4,25546.7,25548.3,25558.283866969552,25557.834275048448,25555.54915537956,25551.39972175373,17.9,False,True,False,True,0,7,False,True,False,True,False,False
2025-11-11 17:06:00-05:00,25548.2,25548.2,25546.6,25546.6,25557.956252771884,25557.216059034377,25554.286170783434,25550.066481169153,17.9,False,True,False,True,0,8,False,True,False,True,False,False
2025-11-11 17:07:00-05:00,25546.4,25548.2,25546.4,25548.2,25557.572108318822,25556.53193994818,25553.053701127654,25549.144320779436,17.9,False,True,False,True,0,9,False,True,False,True,False,False
2025-11-11 17:08:00-05:00,25548.5,25548.8,25548.5,25548.8,25557.154681293818,25555.833486456806,25551.995939231776,25548.97954718629,17.9,False,True,False,True,0,10,False,True,False,True,False,False
2025-11-11 17:09:00-05:00,25548.5,25548.6,25548.4,25548.6,25556.72272426538,25555.15738458261,25551.169623357004,25548.828031457524,17.9,False,True,False,True,0,11,False,True,False,True,False,False
2025-11-11 17:10:00-05:00,25548.2,25548.2,25548.2,25548.2,25556.28160325215,25554.508359818,25550.511720731523,25548.618687638347,17.9,False,True,False,True,0,12,False,True,False,True,False,False
2025-11-11 17:11:00-05:00,25548.4,25548.4,25547.0,25547.0,25555.833518076663,25553.88444413626,25549.959885814933,25548.312458425567,17.9,False,True,False,True,0,13,False,True,False,True,False,False
2025-11-11 17:12:00-05:00,25548.0,25550.7,25548.0,25550.7,25555.391779445876,25553.308124741725,25549.558238825637,25548.658305617046,17.9,False,True,True,False,2,0,False,False,False,True,False,False
2025-11-11 17:13:00-05:00,25549.9,25550.4,25549.7,25550.4,25554.974176912143,25552.8097097591,25549.369774708495,25549.138870411363,17.9,False,True,True,False,3,0,False,False,False,False,False,False
2025-11-11 17:14:00-05:00,25549.6,25550.4,25549.2,25549.2,25554.58209969083,25552.382119806076,25549.31581682193,25549.292580274243,17.9,False,True,False,True,0,2,False,False,False,False,False,False
2025-11-11 17:15:00-05:00,25550.4,25550.4,25549.9,25550.0,25554.21534020381,25552.016395390558,25549.33760633333,25549.586720182833,17.9,False,True,True,False,2,0,False,False,False,False,False,False
2025-11-11 17:16:00-05:00,25550.3,25550.3,25550.3,25550.3,25553.87707121263,25551.71239110929,25549.425784314062,25549.824480121886,17.9,False,True,True,False,3,0,False,False,False,False,False,False
2025-11-11 17:17:00-05:00,25550.6,25550.6,25550.3,25550.4,25553.56716318787,25551.46350803387,25549.552779683916,25550.041320081258,17.9,False,True,True,False,4,0,False,False,False,False,False,False
2025-11-11 17:18:00-05:00,25550.9,25551.1,25550.9,25551.1,25553.2875080276,25551.26865324159,25549.71849710263,25550.360880054173,17.9,False,True,True,False,5,0,False,False,False,False,False,False
2025-11-11 17:19:00-05:00,25551.2,25551.3,25551.2,25551.2,25553.039551102203,25551.126329739323,25549.92171159095,25550.648920036114,17.9,False,True,True,False,6,0,False,False,False,False,False,False
2025-11-11 17:20:00-05:00,25551.1,25551.1,25551.1,25551.1,25552.82029722939,25551.026103958706,25550.13071579472,25550.799280024075,17.9,False,True,True,False,7,0,False,False,False,False,False,False
2025-11-11 17:21:00-05:00,25550.7,25550.7,25550.7,25550.7,25552.623395537328,25550.951761915803,25550.302205109012,25550.766186682715,17.9,False,True,False,True,0,2,False,False,False,False,False,False
2025-11-11 17:22:00-05:00,25550.6,25550.7,25550.6,25550.7,25552.443965204373,25550.89207157763,25550.4207513074,25550.72745778848,17.9,False,True,False,True,0,3,False,False,False,False,False,False
2025-11-11 17:24:00-05:00,25550.6,25550.7,25550.6,25550.7,25552.28024147961,25550.843652524905,25550.500258889144,25550.701638525654,17.9,False,True,False,True,0,4,False,True,False,False,False,False
2025-11-11 17:25:00-05:00,25550.6,25550.8,25550.6,25550.6,25552.13092719861,25550.80444363919,25550.553239516652,25550.68442568377,17.9,False,True,False,True,0,5,False,True,False,True,False,False
2025-11-11 17:26:00-05:00,25550.5,25550.9,25549.9,25550.5,25551.99365966086,25550.770269976852,25550.5797082453,25550.60628378918,17.9,False,True,False,True,0,6,False,True,False,True,False,False
2025-11-11 17:27:00-05:00,25549.9,25550.9,25549.9,25550.9,25551.866126951845,25550.737419720568,25550.57980234101,25550.53752252612,17.9,False,True,True,False,2,0,False,False,False,True,False,False
2025-11-11 17:28:00-05:00,25551.3,25551.5,25551.3,25551.5,25551.75334911813,25550.718114074603,25550.60731104731,25550.825015017414,17.9,False,True,True,False,3,0,False,False,False,False,False,False
2025-11-11 17:29:00-05:00,25551.4,25552.4,25551.4,25552.4,25551.662348323178,25550.72752547728,25550.710622879913,25551.18334334494,17.9,False,True,True,False,4,0,False,False,False,False,False,False
2025-11-11 17:30:00-05:00,25552.5,25552.5,25552.4,25552.4,25551.595847577184,25550.770137238862,25550.88836826844,25551.60556222996,17.9,False,False,True,False,5,0,False,False,False,False,False,False
2025-11-11 17:31:00-05:00,25552.3,25553.6,25552.3,25552.7,25551.554422669273,25550.845518705784,25551.123823767644,25551.97870815331,17.9,False,False,True,False,6,0,False,False,False,False,False,False
2025-11-11 17:32:00-05:00,25553.6,25553.9,25552.6,25553.6,25551.53911236295,25550.954412001905,25551.410029607876,25552.460805435538,17.9,False,False,True,False,7,0,False,False,False,False,False,False
2025-11-11 17:34:00-05:00,25553.7,25553.7,25553.5,25553.6,25551.550004354707,25551.095581981564,25551.735903603432,25552.848870290356,17.9,False,False,True,False,8,0,False,False,False,False,False,False
2025-11-11 17:35:00-05:00,25553.7,25554.1,25553.5,25553.6,25551.583376880037,25551.259904295304,25552.066720004193,25553.140913526906,17.9,False,False,True,False,9,0,False,False,False,False,False,False
2025-11-11 17:36:00-05:00,25553.7,25553.7,25553.6,25553.6,25551.634406954065,25551.43690870273,25552.372731651572,25553.310609017935,17.9,False,False,True,False,10,0,False,False,False,False,False,False
2025-11-11 17:37:00-05:00,25553.5,25553.6,25553.5,25553.6,25551.6978866822,25551.61635925355,25552.632472099533,25553.390406011957,17.9,False,False,True,False,11,0,False,False,False,False,False,False
2025-11-11 17:38:00-05:00,25553.5,25553.5,25553.4,25553.4,25551.769379269586,25551.790612167766,25552.83800062932,25553.410270674638,17.9,True,False,False,True,0,2,False,False,False,False,False,False
2025-11-11 17:39:00-05:00,25553.5,25553.6,25553.5,25553.6,25551.84642111859,25551.956847291895,25552.998534196224,25553.456847116428,17.9,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-11 17:40:00-05:00,25553.7,25553.7,25553.6,25553.6,25551.92814842834,25552.115741741785,25553.13116110112,25553.521231410952,17.9,True,False,True,False,3,0,False,False,False,False,False,False
2025-11-11 17:41:00-05:00,25553.8,25553.8,25553.8,25553.8,25552.01410952091,25552.268579282107,25553.249045593016,25553.614154273968,17.9,True,False,True,False,4,0,True,False,False,False,False,False
2025-11-11 17:42:00-05:00,25553.9,25554.2,25553.8,25554.2,25552.104622000974,25552.41797356139,25553.365458029875,25553.751102849314,17.9,True,False,True,False,5,0,True,False,True,False,False,False
2025-11-11 17:43:00-05:00,25553.8,25559.7,25553.8,25556.4,25552.21005636929,25552.587583657256,25553.562266897534,25554.475735232874,17.9,True,False,True,False,6,0,True,False,True,False,True,False
2025-11-11 17:44:00-05:00,25556.5,25557.4,25554.7,25554.7,25552.336607900226,25552.78968497003,25553.859970808604,25554.92549015525,17.9,True,False,False,True,0,2,False,False,True,False,True,False
2025-11-11 17:45:00-05:00,25554.9,25554.9,25553.7,25553.9,25552.469349580708,25552.990311038036,25554.115539577902,25554.733660103502,17.9,True,False,False,True,0,3,False,False,False,False,False,False
2025-11-11 17:46:00-05:00,25554.1,25554.4,25553.8,25554.4,25552.5958879239,25553.164433963946,25554.257163857,25554.547440069,17.9,True,False,False,True,0,4,False,False,False,False,False,False
2025-11-11 17:47:00-05:00,25554.2,25554.7,25554.2,25554.7,25552.716597211416,25553.31664531618,25554.333406787016,25554.514960046,17.9,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-11 17:48:00-05:00,25554.8,25555.9,25554.6,25555.9,25552.837800232446,25553.46347101883,25554.41834582264,25554.77664003066,17.9,True,False,True,False,3,0,False,False,False,False,False,False
2025-11-11 17:49:00-05:00,25556.9,25556.9,25556.2,25556.3,25552.97033749887,25553.629196184316,25554.591513811087,25555.376093353774,17.9,True,False,True,False,4,0,True,False,False,False,False,False
2025-11-11 17:50:00-05:00,25555.3,25556.5,25555.3,25556.5,25553.113846168635,25553.811682327956,25554.8201005348,25555.550728902515,17.9,True,False,True,False,5,0,True,False,True,False,True,False
2025-11-11 17:51:00-05:00,25556.4,25557.0,25556.4,25557.0,25553.265149235653,25554.003099528378,25555.06242052165,25555.933819268346,17.9,True,False,True,False,6,0,True,False,True,False,False,False
2025-11-11 17:52:00-05:00,25556.9,25556.9,25556.1,25556.1,25553.424386973344,25554.20355732045,25555.316620389924,25556.1225461789,17.9,True,False,False,True,0,2,False,False,True,False,True,False
2025-11-11 17:53:00-05:00,25556.2,25556.7,25555.7,25556.7,25553.585912419272,25554.40080991885,25555.538936025187,25556.190030785932,17.9,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-11 17:54:00-05:00,25556.9,25556.9,25556.3,25556.3,25553.74796314701,25554.59213051408,25555.730376977353,25556.326687190623,17.9,True,False,False,True,0,2,False,False,False,False,False,False
2025-11-11 17:56:00-05:00,25556.0,25556.8,25556.0,25556.8,25553.90898442323,25554.775418646685,25555.893028777387,25556.351124793746,17.9,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-11 17:57:00-05:00,25555.8,25555.8,25555.8,25555.8,25554.062664999743,25554.9385229716,25555.992891892398,25556.167416529162,17.9,True,False,False,True,0,2,False,False,False,False,False,False
2025-11-11 17:58:00-05:00,25555.3,25555.3,25555.3,25555.3,25554.20232134364,25555.0695878323,25556.005322584628,25555.878277686108,17.9,True,False,False,True,0,3,False,False,False,False,False,False
2025-11-11 17:59:00-05:00,25555.4,25556.9,25555.4,25556.5,25554.33064051372,25555.17773753597,25555.983268502896,25555.93551845741,17.9,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-11 18:00:00-05:00,25561.3,25568.0,25558.3,25563.4,25554.491738247052,25555.35937199125,25556.265164914978,25558.207012304938,17.9,True,False,True,False,3,0,False,False,False,False,False,False
2025-11-11 18:01:00-05:00,25565.4,25569.6,25558.5,25561.4,25554.721668404156,25555.683953438427,25557.005446909825,25560.046341536625,17.9,True,False,True,False,4,0,True,False,False,False,False,False
2025-11-11 18:02:00-05:00,25560.6,25560.6,25550.9,25555.8,25554.97017122037,25556.030380913406,25557.666008223063,25559.02256102442,17.9,True,False,False,True,0,2,False,False,True,False,True,False
2025-11-11 18:03:00-05:00,25555.6,25564.0,25554.1,25561.6,25555.20209665817,25556.322926026598,25558.019551658974,25558.95670734961,17.9,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-11 18:04:00-05:00,25561.5,25564.3,25557.6,25558.0,25555.437741117214,25556.611808025966,25558.33250572937,25559.421138233072,17.9,True,False,False,True,0,2,False,False,False,False,False,False
2025-11-11 18:05:00-05:00,25559.4,25559.8,25550.6,25551.6,25555.653412125594,25556.84779465884,25558.44911512373,25558.064092155382,17.9,True,False,False,True,0,3,False,False,False,False,False,False
2025-11-11 18:06:00-05:00,25551.5,25551.5,25544.4,25545.4,25555.7800600038,25556.88956614503,25557.935589771954,25554.776061436918,17.9,True,False,False,True,0,4,False,False,False,False,False,False
2025-11-11 18:07:00-05:00,25545.6,25553.1,25544.9,25548.9,25555.792361315896,25556.702649017137,25556.838171084382,25552.559040957945,17.9,True,False,False,True,0,5,False,False,False,False,False,False
2025-11-11 18:08:00-05:00,25546.8,25550.0,25546.5,25547.0,25555.709838691106,25556.35012755324,25555.51329887189,25550.89769397196,17.9,False,False,False,True,0,6,False,False,False,False,False,False
2025-11-11 18:09:00-05:00,25547.1,25549.9,25545.9,25548.5,25555.551173335247,25555.88527774208,25554.175432735974,25549.881795981306,17.9,False,False,False,True,0,7,False,False,False,False,False,False
2025-11-11 18:10:00-05:00,25548.6,25548.6,25543.6,25544.1,25555.325877628322,25555.335400851476,25552.8878563697,25548.662863987538,17.9,False,False,False,True,0,8,False,False,False,False,False,False
2025-11-11 18:11:00-05:00,25544.0,25545.4,25529.5,25529.8,25554.98810600051,25554.606286906237,25551.278333362065,25544.83357599169,17.9,False,True,False,True,0,9,False,True,False,False,False,False
2025-11-11 18:12:00-05:00,25529.6,25535.0,25523.5,25533.0,25554.472004379815,25553.56998648748,25548.960355681746,25539.980717327795,17.9,False,True,False,True,0,10,False,True,False,True,False,False
2025-11-11 18:13:00-05:00,25533.1,25534.0,25528.6,25530.9,25553.78779635179,25552.272581935224,25546.246600453316,25537.203811551863,17.9,False,True,False,True,0,11,False,True,False,True,False,False
2025-11-11 18:14:00-05:00,25531.3,25540.8,25531.0,25539.0,25553.00819772201,25550.887007982004,25543.79091142073,25536.644207701243,17.9,False,True,True,False,2,0,False,False,False,True,False,False
2025-11-11 18:15:00-05:00,25539.4,25545.8,25536.9,25542.1,25552.216335967725,25549.58982553761,25542.079199054475,25538.112805134162,17.9,False,True,True,False,3,0,False,False,False,False,False,False
2025-11-11 18:16:00-05:00,25541.9,25544.4,25537.5,25538.3,25551.452972440693,25548.44968894846,25541.10428363571,25538.91687008944,17.9,False,True,False,True,0,2,False,False,False,False,False,False
2025-11-11 18:17:00-05:00,25538.4,25541.9,25533.6,25533.8,25550.697200235347,25547.398244268898,25540.40805546088,25538.25291339296,17.9,False,True,False,True,0,3,False,False,False,False,False,False
2025-11-11 18:18:00-05:00,25533.6,25537.0,25532.1,25536.8,25549.923421085565,25546.365799070525,25539.669948342333,25537.126942261977,17.9,False,True,False,True,0,4,False,True,False,False,False,False
2025-11-11 18:19:00-05:00,25536.6,25547.4,25533.4,25542.1,25549.16144242914,25545.409085491487,25539.100502538226,25538.04296150799,17.9,False,True,True,False,2,0,False,False,False,True,False,False
2025-11-11 18:20:00-05:00,25542.3,25551.8,25541.6,25551.6,25548.487166803483,25544.678218426074,25539.177476315766,25540.97030767199,17.9,False,True,True,False,3,0,False,False,False,False,False,False
2025-11-11 18:21:00-05:00,25551.5,25555.5,25546.8,25548.1,25547.952166486913,25544.257499234165,25540.028730252423,25544.138538447995,17.9,False,True,True,False,4,0,False,False,False,False,False,False
2025-11-11 18:22:00-05:00,25548.4,25553.4,25548.4,25551.4,25547.555059792296,25544.111951521863,25541.35116469639,25546.22569229866,17.9,False,True,True,False,5,0,False,False,False,False,False,False
2025-11-11 18:23:00-05:00,25551.1,25563.1,25550.6,25560.0,25547.305638949252,25544.23657480977,25543.043549391507,25549.550461532443,17.9,False,True,True,False,6,0,False,False,False,False,False,False
2025-11-11 18:24:00-05:00,25559.8,25563.9,25556.6,25556.6,25547.228000750536,25544.65958016552,25545.15598454256,25552.775307688295,17.9,False,False,True,False,7,0,False,False,False,False,False,False
2025-11-11 18:25:00-05:00,25556.8,25561.5,25556.6,25558.4,25547.300397073577,25545.310463095047,25547.390430652245,25554.62520512553,17.9,False,False,True,False,8,0,False,False,False,False,False,False
2025-11-11 18:26:00-05:00,25558.3,25558.6,25553.5,25555.0,25547.474708424194,25546.071425813814,25549.371554196703,25555.200136750354,17.9,False,False,False,True,0,2,False,False,False,False,False,False
2025-11-11 18:27:00-05:00,25555.3,25560.8,25555.1,25557.3,25547.721169609606,25546.876824610586,25551.00342560056,25555.84175783357,17.9,False,False,True,False,2,0,False,False,False,False,False,False
2025-11-11 18:28:00-05:00,25556.5,25558.1,25553.8,25556.6,25548.02163431244,25547.692565972342,25552.314738920795,25555.97783855571,17.9,False,False,True,False,3,0,False,False,False,False,False,False
2025-11-11 18:29:00-05:00,25556.5,25556.9,25551.6,25556.4,25548.35129116173,25548.473383270735,25553.275645330457,25555.76855903714,17.9,True,False,True,False,4,0,True,False,False,False,False,False
2025-11-11 18:30:00-05:00,25556.6,25558.5,25549.0,25554.4,25548.690916510226,25549.18984192561,25553.907560343483,25555.387372691428,17.9,True,False,False,True,0,2,False,False,True,False,True,False
2025-11-11 18:31:00-05:00,25554.0,25554.6,25549.5,25553.8,25549.020728841006,25549.81331833217,25554.21734944627,25554.583248460953,17.9,True,False,False,True,0,3,False,False,False,False,False,False
2025-11-11 18:32:00-05:00,25553.6,25553.6,25545.0,25549.5,25549.314484762606,25550.3031353252,25554.157846165883,25553.197165640635,17.9,True,False,False,True,0,4,False,False,False,False,False,False
2025-11-11 18:33:00-05:00,25549.0,25553.3,25545.6,25549.6,25549.55519406607,25550.64115399192,25553.76263985408,25551.92311042709,17.9,True,False,False,True,0,5,False,False,False,False,False,False
2025-11-11 18:34:00-05:00,25549.9,25554.9,25548.9,25552.6,25549.757550526672,25550.87719875806,25553.281166444056,25551.807073618063,17.9,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-11 18:35:00-05:00,25552.9,25556.9,25552.8,25553.9,25549.954622070156,25551.09387578109,25553.001122790287,25552.579715745378,17.9,True,False,True,False,3,0,False,False,False,False,False,False
2025-11-11 18:36:00-05:00,25554.0,25556.1,25551.1,25551.1,25550.153912421254,25551.31002817515,25552.91110817952,25552.74481049692,17.9,True,False,False,True,0,2,False,False,False,False,False,False
2025-11-11 18:37:00-05:00,25550.9,25558.6,25550.0,25557.4,25550.35323423381,25551.52168408406,25552.92903529919,25553.238206997947,17.9,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-11 18:38:00-05:00,25557.3,25560.4,25556.0,25558.0,25550.578451135367,25551.78507801424,25553.207893835202,25554.800471331964,17.9,True,False,True,False,3,0,False,False,False,False,False,False
2025-11-11 18:39:00-05:00,25560.0,25560.1,25556.1,25557.4,25550.84593317775,25552.13050514991,25553.77359513695,25556.00031422131,17.9,True,False,True,False,4,0,True,False,False,False,False,False
2025-11-11 18:40:00-05:00,25557.5,25558.3,25554.6,25557.6,25551.138584000422,25552.514166503388,25554.395923245273,25556.333542814205,17.9,True,False,True,False,5,0,True,False,True,False,True,False
2025-11-11 18:41:00-05:00,25555.5,25557.9,25554.0,25557.4,25551.435088109072,25552.888171073537,25554.89912612072,25556.289028542804,17.9,True,False,True,False,6,0,True,False,True,False,True,False
2025-11-11 18:42:00-05:00,25557.6,25558.1,25554.8,25557.8,25551.731649883757,25553.24696263279,25555.302250008965,25556.55101902854,17.9,True,False,True,False,7,0,True,False,True,False,True,False
2025-11-11 18:43:00-05:00,25555.8,25562.9,25555.6,25559.6,25552.038032170454,25553.614271784827,25555.717832869203,25557.192346019026,17.9,True,False,True,False,8,0,True,False,True,False,True,False
2025-11-11 18:44:00-05:00,25560.1,25567.6,25559.9,25563.6,25552.381944936755,25554.04956084006,25556.34956112857,25559.06156401268,17.9,True,False,True,False,9,0,True,False,True,False,False,False
2025-11-11 18:45:00-05:00,25563.8,25564.6,25557.8,25558.9,25552.76801677188,25554.557093981854,25557.15629700677,25559.799376008454,17.9,True,False,False,True,0,2,False,False,True,False,True,False
2025-11-11 18:46:00-05:00,25558.8,25566.4,25558.8,25565.3,25553.18040977999,25555.097466953226,25557.961826037452,25560.641250672303,17.9,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-11 18:47:00-05:00,25565.0,25565.0,25558.9,25558.9,25553.612890547945,25555.65613814024,25558.7266060998,25561.077500448202,17.9,True,False,False,True,0,2,False,False,False,False,False,False
2025-11-11 18:48:00-05:00,25559.1,25564.9,25559.0,25561.5,25554.049365246745,25556.199053556524,25559.35376656869,25561.093333632132,17.9,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-11 18:49:00-05:00,25561.4,25565.8,25560.8,25560.8,25554.48539971149,25556.720401987215,25559.86838469711,25561.46222242142,17.9,True,False,False,True,0,2,False,False,False,False,False,False
2025-11-11 18:50:00-05:00,25561.0,25564.0,25558.9,25560.3,25554.915579539564,25557.21255664814,25560.278835867357,25561.324814947613,17.9,True,False,False,True,0,3,False,False,False,False,False,False
2025-11-11 18:51:00-05:00,25560.6,25561.5,25557.6,25561.0,25555.324328701237,25557.646624658242,25560.514662775964,25560.94154329841,17.9,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-11 18:52:00-05:00,25560.6,25561.1,25556.6,25556.6,25555.697750341023,25557.99979589758,25560.54240785447,25560.202695532276,17.9,True,False,False,True,0,2,False,False,False,False,False,False
2025-11-11 18:53:00-05:00,25556.5,25559.9,25554.8,25557.6,25556.021412075694,25558.24980496911,25560.33515321112,25559.201797021513,17.9,True,False,False,True,0,3,False,False,False,False,False,False
2025-11-11 18:54:00-05:00,25557.5,25560.1,25556.0,25559.0,25556.298348607783,25558.413175000765,25560.00238000002,25558.85119801434,17.9,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-11 18:55:00-05:00,25558.9,25560.0,25555.4,25555.4,25556.536168807597,25558.513723847263,25559.644428514694,25558.375798676232,17.9,True,False,False,True,0,2,False,False,False,False,False,False
2025-11-11 18:56:00-05:00,25555.5,25561.3,25555.5,25558.9,25556.73804417701,25558.562798245803,25559.289456635353,25558.183865784154,17.9,True,False,True,False,2,0,False,False,False,False,False,False
2025-11-11 18:57:00-05:00,25558.8,25564.3,25558.8,25560.5,25556.92740414554,25558.61348118923,25559.10258174113,25558.989243856104,17.9,True,False,True,False,3,0,False,False,False,False,False,False
2025-11-11 18:58:00-05:00,25560.8,25561.8,25553.5,25553.5,25557.10227300457,25558.659085348343,25558.999442706358,25558.45949590407,17.9,True,False,False,True,0,2,False,False,False,False,False,False
2025-11-11 18:59:00-05:00,25553.8,25553.8,25544.0,25544.1,25557.19571888441,25558.555068519378,25558.44677896046,25555.281330602713,17.9,False,False,False,True,0,3,False,False,False,False,False,False
2025-11-11 19:00:00-05:00,25546.1,25554.9,25543.5,25551.3,25557.174136394202,25558.24246476318,25557.35222706081,25553.170887068478,17.9,False,False,False,True,0,4,False,False,False,False,False,False
2025-11-11 19:01:00-05:00,25550.8,25560.3,25547.8,25560.3,25557.09535710732,25557.862320261098,25556.329912203517,25553.713924712316,17.9,False,False,True,False,2,0,False,False,False,False,False,False
2025-11-11 19:02:00-05:00,25558.4,25569.8,25558.1,25567.8,25557.05665629182,25557.62448962619,25556.056742276134,25556.984283141544,17.9,False,False,True,False,3,0,False,False,False,False,False,False
2025-11-11 19:03:00-05:00,25567.9,25569.4,25558.4,25558.6,25557.101315701846,25557.602571443746,25556.56148250051,25559.181188761035,17.9,False,False,False,True,0,2,False,False,False,False,False,False
2025-11-11 19:04:00-05:00,25558.4,25564.9,25557.9,25564.3,25557.19933652456,25557.70792668759,25557.32345653431,25559.912459174026,17.9,False,False,True,False,2,0,False,False,False,False,False,False
2025-11-11 19:05:00-05:00,25565.4,25566.0,25552.3,25553.9,25557.31444318275,25557.849287715617,25557.970911355802,25559.74163944935,17.9,True,False,False,True,0,2,False,False,False,False,False,False
2025-11-11 19:06:00-05:00,25553.8,25554.1,25546.3,25548.5,25557.37963112206,25557.879941753356,25558.04619125477,25556.719426299565,17.9,True,False,False,True,0,3,False,False,False,False,False,False
2025-11-11 19:07:00-05:00,25548.6,25560.1,25544.5,25556.0,25557.363050283555,25557.743068378197,25557.521700391022,25555.246284199708,17.9,False,False,True,False,2,0,False,False,False,False,False,False
2025-11-11 19:08:00-05:00,25556.1,25562.8,25555.0,25559.3,25557.325868023516,25557.58518293538,25557.06637787723,25556.26418946647,17.9,False,False,True,False,3,0,False,False,False,False,False,False
2025-11-11 19:09:00-05:00,25559.1,25561.4,25554.6,25557.3,25557.306422013004,25557.488261508504,25556.93373756225,25556.87612631098,17.9,False,False,True,False,4,0,False,False,False,False,False,False
2025-11-11 19:10:00-05:00,25557.1,25558.5,25551.9,25554.3,25557.284761145285,25557.401694641383,25556.85316202073,25556.40075087399,17.9,False,False,False,True,0,2,False,False,False,False,False,False
2025-11-11 19:11:00-05:00,25554.1,25560.5,25553.5,25556.3,25557.24996502754,25557.299814437592,25556.720017820197,25556.30050058266,17.9,False,False,False,True,0,3,False,False,False,False,False,False
2025-11-11 19:12:00-05:00,25555.9,25556.5,25547.8,25553.8,25557.193781543072,25557.165383914966,25556.488134716674,25555.367000388436,17.9,False,True,False,True,0,4,False,True,False,False,False,False
2025-11-11 19:13:00-05:00,25553.4,25560.9,25551.8,25558.4,25557.121366673517,25557.0114724471,25556.22736369831,25555.61966692562,17.9,False,True,True,False,2,0,False,False,False,True,False,False
2025-11-11 19:14:00-05:00,25558.0,25559.6,25550.9,25553.6,25557.04863798208,25556.87266850422,25556.06120890927,25555.58811128375,17.9,False,True,False,True,0,2,False,False,False,False,False,False
2025-11-11 19:15:00-05:00,25553.5,25554.1,25547.8,25550.8,25556.949916147187,25556.69127037644,25555.76088632083,25554.242074189166,17.9,False,True,False,True,0,3,False,False,False,False,False,False
2025-11-11 19:16:00-05:00,25550.6,25554.9,25545.8,25552.5,25556.805056099503,25556.427337071204,25555.222404051467,25553.144716126113,17.9,False,True,False,True,0,4,False,True,False,False,False,False
2025-11-11 19:17:00-05:00,25554.5,25563.6,25552.3,25559.5,25556.659576643608,25556.184837650784,25554.863945799727,25554.588144084075,17.9,False,True,True,False,2,0,False,False,False,True,False,False
2025-11-11 19:18:00-05:00,25558.4,25566.5,25557.8,25563.5,25556.57689918887,25556.09512637165,25555.081658234492,25556.908762722716,17.9,False,True,True,False,3,0,False,False,False,False,False,False
2025-11-11 19:19:00-05:00,25563.1,25566.4,25558.1,25560.1,25556.57105107499,25556.171422584517,25555.76239430098,25558.580841815146,17.9,False,True,True,False,4,0,False,False,False,False,False,False
2025-11-11 19:20:00-05:00,25560.0,25562.4,25555.4,25557.9,25556.611190650994,25556.331201747704,25556.50593517235,25558.6955612101,17.9,False,False,False,True,0,2,False,False,False,False,False,False
2025-11-11 19:21:00-05:00,25557.8,25561.0,25554.8,25561.0,25556.668448051805,25556.50569052924,25557.076976319597,25558.680374140065,17.9,False,False,True,False,2,0,False,False,False,False,False,False
2025-11-11 19:22:00-05:00,25560.9,25564.4,25557.4,25564.3,25556.755088128382,25556.721356895396,25557.633099567436,25559.703582760045,17.9,False,False,True,False,3,0,False,False,False,False,False,False
2025-11-11 19:23:00-05:00,25564.1,25568.3,25560.9,25568.3,25556.90334626107,25557.044692015636,25558.423447846075,25561.602388506697,17.9,True,False,True,False,4,0,True,False,False,False,False,False
2025-11-11 19:24:00-05:00,25566.3,25569.6,25564.5,25569.3,25557.131926107766,25557.506926693637,25559.507611952748,25563.543259004466,17.9,True,False,True,False,5,0,True,False,True,False,False,False
2025-11-11 19:25:00-05:00,25569.4,25577.6,25567.6,25576.3,25557.46437620836,25558.147279281377,25560.961231603305,25566.603839336312,17.9,True,False,True,False,6,0,True,False,True,False,False,False
2025-11-11 19:26:00-05:00,25576.0,25580.6,25574.0,25577.8,25557.931897336537,25559.018356703593,25562.891578634695,25570.102559557545,17.9,True,False,True,False,7,0,True,False,True,False,False,False
2025-11-11 19:27:00-05:00,25577.3,25580.6,25573.0,25577.1,25558.526379876952,25560.084799668024,25565.08036121886,25572.4017063717,17.9,True,False,True,False,8,0,True,False,True,False,False,False
